ID,STATUS
5012177,0
5012179,1
5012180,1
5012181,1
5012182,1
5012183,0
5012184,1
5012186,0
5012187,0
5012188,0
5012189,0
5012190,0
5012191,0
5012192,0
5012193,0
5012194,0
5012195,0
5012196,1
5012197,1
5012198,1
5012199,0
5012200,1
5012201,0
5012202,0
5012203,1
5012204,1
5012207,1
5012208,1
5012209,0
5012210,0
5012211,0
5012212,0
5012213,0
5012214,0
5012215,0
5012216,1
5012217,1
5012218,0
5012219,1
5012220,0
5012223,1
5012224,0
5012225,0
5012226,1
5012228,1
5012229,0
5012230,1
5012231,0
5012232,1
5012233,1
5012234,0
5012235,0
5012236,0
5012237,0
5012238,0
5012239,0
5012240,0
5012241,0
5012242,0
5012243,1
5012244,1
5012245,0
5012246,1
5012247,1
5012248,0
5012249,1
5012250,1
5012251,0
5012252,1
5012254,0
5012255,0
5012256,0
5012257,0
5012258,0
5012259,1
5012261,0
5012262,0
5012263,0
5012264,0
5012268,0
5012269,0
5012270,0
5012271,0
5012272,1
5012273,1
5012274,1
5012275,1
5012278,0
5012279,0
5012280,1
5012281,0
5012282,0
5012283,0
5012284,0
5012285,1
5012286,1
5012287,0
5012290,0
5012294,0
5012295,0
5012296,0
5012297,0
5012298,0
5012303,0
5012304,0
5012305,0
5012306,0
5012308,0
5012309,0
5012310,0
5012311,0
5012317,0
5012318,1
5012319,1
5012320,1
5012321,0
5012322,0
5012323,0
5012324,0
5012325,1
5012326,1
5012327,0
5012328,0
5012329,0
5012330,0
5012331,0
5012333,1
5012334,1
5012335,0
5012336,0
5012337,0
5012338,1
5012339,1
5012340,1
5012342,0
5012343,0
5012344,0
5012345,0
5012346,0
5012347,0
5012348,0
5012349,0
5012350,1
5012351,0
5012352,0
5012353,0
5012354,1
5012355,1
5012356,0
5012360,0
5012361,0
5012362,0
5012363,1
5012364,1
5012365,1
5012366,0
5012367,1
5012368,0
5012369,1
5012370,0
5012371,1
5012372,0
5012373,0
5012374,0
5012377,0
5012378,0
5012379,0
5012380,1
5012381,0
5012383,0
5012384,0
5012385,0
5012386,0
5012387,0
5012388,0
5012389,0
5012391,0
5012392,0
5012393,0
5012394,0
5012395,0
5012396,0
5012397,0
5012398,0
5012399,1
5012400,0
5012401,0
5012402,0
5012403,0
5012404,0
5012405,0
5012406,1
5012407,0
5012408,1
5012409,1
5012410,1
5012413,0
5012414,0
5012415,1
5012416,0
5012417,1
5012419,0
5012420,1
5012422,0
5012423,0
5012424,0
5012425,1
5012426,0
5012429,1
5012430,1
5012431,1
5012432,1
5012433,1
5012434,1
5012435,0
5012436,0
5012437,1
5012438,0
5012439,1
5012440,0
5012441,1
5012442,0
5012443,1
5012444,0
5012445,0
5012446,0
5012447,0
5012448,0
5012449,0
5012450,1
5012451,1
5012452,1
5012453,0
5012454,0
5012455,0
5012456,0
5012457,0
5012458,0
5012459,0
5012460,0
5012461,1
5012462,0
5012463,0
5012464,1
5012465,1
5012466,1
5012467,0
5012468,1
5012469,1
5012470,1
5012471,0
5012472,0
5012473,0
5012474,1
5012475,1
5012476,1
5012477,1
5012478,1
5012479,1
5012480,1
5012481,0
5012482,0
5012483,0
5012484,1
5012485,1
5012486,1
5012487,0
5012488,0
5012490,0
5012491,1
5012492,1
5012493,0
5012494,0
5012495,0
5012497,0
5012498,0
5012499,0
5012500,0
5012501,0
5012502,0
5012503,1
5012504,0
5012505,0
5012506,0
5012507,1
5012508,1
5012509,1
5012510,0
5012512,0
5012515,1
5012519,1
5012520,1
5012521,1
5012523,0
5012528,0
5012530,1
5012531,0
5012532,1
5012533,1
5012534,1
5012535,0
5012536,0
5012537,0
5012538,0
5012539,1
5012540,0
5012541,0
5012542,0
5012543,1
5012544,1
5012545,1
5012546,0
5012547,1
5012548,0
5012552,1
5012554,0
5012555,1
5012556,0
5012558,1
5012559,0
5012560,1
5012562,0
5012564,0
5012565,0
5012566,0
5012567,1
5012568,1
5012569,1
5012571,0
5012572,1
5012573,0
5012574,0
5012575,0
5012576,1
5012577,0
5012578,0
5012579,1
5012581,1
5012582,1
5012583,0
5012584,0
5012585,0
5012586,0
5012587,0
5012588,0
5012589,0
5012590,0
5012591,0
5012592,0
5012593,0
5012594,0
5012595,0
5012596,0
5012597,1
5012599,0
5012600,1
5012601,0
5012602,1
5012603,0
5012604,0
5012605,0
5012606,0
5012607,1
5012608,1
5012609,1
5012614,0
5012615,0
5012620,0
5012622,1
5012623,0
5012624,0
5012626,0
5012627,1
5012628,0
5012629,0
5012630,0
5012631,0
5012632,1
5012633,0
5012635,0
5012636,0
5012637,0
5012638,0
5012639,1
5012640,1
5012641,0
5012642,0
5012643,0
5012645,1
5012646,1
5012647,0
5012648,1
5012649,1
5012650,1
5012651,0
5012653,1
5012654,1
5012655,0
5012656,1
5012657,0
5012658,0
5012659,0
5012660,0
5012661,0
5012664,0
5012667,1
5012668,1
5012669,0
5012678,0
5012680,0
5012681,0
5012682,0
5012684,0
5012685,0
5012686,1
5012687,1
5012689,1
5012692,0
5012693,0
5012694,1
5012695,1
5012696,1
5012697,1
5012698,0
5012699,0
5012700,0
5012701,0
5012702,0
5012703,1
5012705,0
5012706,1
5012707,1
5012708,1
5012710,0
5012711,1
5012712,0
5012714,0
5012718,0
5012719,1
5012721,0
5012722,0
5012723,1
5012724,0
5012725,0
5012726,1
5012727,1
5012728,0
5012729,1
5012730,0
5012731,0
5012732,1
5012734,1
5012736,0
5012737,1
5012738,0
5012739,0
5012740,1
5012741,1
5012742,1
5012743,0
5012744,0
5012745,1
5016224,0
5016225,0
5016226,1
5016227,0
5016228,0
5016229,1
5016230,1
5016231,0
5016232,0
5016233,0
5016234,1
5016235,1
5016236,1
5016237,0
5016238,0
5016239,1
5016241,0
5016242,0
5016243,0
5016244,0
5016245,0
5016246,0
5016247,1
5016248,0
5016249,0
5016250,0
5016251,0
5016252,0
5016253,0
5016255,1
5016256,0
5016258,0
5016259,0
5016260,1
5016261,1
5016262,0
5016263,0
5016264,1
5016265,1
5016266,0
5016268,1
5016270,0
5016274,1
5016275,1
5016276,1
5016278,0
5016279,0
5016280,1
5016281,0
5016282,0
5016283,0
5016284,0
5016285,0
5016286,0
5016287,1
5016288,0
5016289,1
5016291,0
5016292,0
5016293,1
5016294,1
5016295,1
5016296,0
5016297,1
5016298,0
5016299,0
5016300,0
5016301,0
5016303,0
5016304,1
5016305,1
5016306,1
5016307,0
5016308,0
5016310,1
5016311,1
5016313,0
5016314,0
5016315,1
5016316,1
5016318,0
5016320,0
5016324,1
5016325,0
5016326,0
5016327,0
5016329,0
5016330,1
5016331,0
5016332,1
5016336,1
5016337,0
5016338,1
5016340,0
5016341,0
5016342,0
5016343,0
5016344,0
5016345,0
5016346,1
5016347,1
5016348,0
5016349,0
5016350,0
5016351,1
5016352,1
5016353,0
5016354,0
5016357,0
5016358,0
5016359,1
5016360,1
5016361,0
5016365,0
5016366,0
5016367,0
5016368,0
5016369,0
5016370,0
5016371,0
5016372,1
5016373,1
5016374,1
5016375,0
5016376,1
5016377,1
5016378,1
5016379,0
5016380,0
5016381,1
5016382,0
5016383,0
5016384,0
5016385,0
5016386,0
5016388,1
5016389,0
5016390,1
5016391,1
5016392,0
5016395,0
5016396,0
5016397,0
5016398,1
5016399,0
5016400,1
5016401,0
5016402,0
5016403,1
5016404,1
5016405,0
5016406,0
5016407,0
5016408,0
5016409,0
5016410,1
5016411,0
5016412,0
5016413,1
5016415,1
5016416,0
5016417,1
5016418,1
5016419,0
5016421,0
5016424,0
5016426,1
5016427,1
5016428,1
5016430,1
5016431,1
5016432,1
5016433,0
5016434,0
5016435,1
5016436,1
5016437,1
5016441,1
5016442,0
5016443,1
5016446,0
5016448,0
5016449,1
5016450,1
5016451,1
5016452,0
5016453,1
5016456,0
5016457,0
5016458,0
5016459,1
5016460,1
5016461,1
5016463,1
5016464,0
5016465,0
5016466,1
5016467,0
5016470,0
5016471,0
5016472,1
5016473,1
5016474,0
5016475,0
5016477,0
5016478,1
5016479,1
5016480,1
5016481,1
5016482,0
5016483,0
5016484,0
5016485,1
5016486,1
5016487,1
5016488,1
5016489,0
5016490,1
5016491,1
5016492,0
5016493,0
5016494,0
5016495,1
5016496,0
5016497,1
5016498,0
5016502,0
5016503,0
5016504,0
5016505,1
5016507,0
5016508,0
5016509,0
5016510,0
5016513,1
5016514,0
5016515,1
5016516,0
5016517,1
5016518,0
5016523,0
5016524,0
5016527,1
5016528,0
5016529,0
5016530,0
5016531,0
5016532,0
5016533,0
5016534,0
5016535,1
5016536,1
5016537,0
5016538,0
5016539,0
5016540,0
5016541,1
5016542,1
5016543,0
5016544,1
5016545,1
5016546,1
5016547,1
5016548,0
5016549,1
5016550,0
5016551,0
5016552,1
5016553,1
5016558,0
5016559,0
5016562,0
5016563,0
5016564,1
5016565,1
5016566,1
5016567,1
5016568,1
5016569,0
5016570,1
5016571,0
5016572,1
5016573,0
5016574,0
5016575,0
5016576,0
5016577,0
5016578,1
5016579,0
5016580,1
5016581,0
5016583,1
5016585,0
5016586,1
5016587,1
5016588,0
5016589,0
5016590,0
5016591,1
5016595,0
5016596,1
5016597,1
5016598,0
5016601,0
5016602,0
5016604,0
5016606,1
5016607,1
5016608,1
5016609,1
5016610,1
5016611,1
5016612,0
5016614,0
5016615,0
5016616,1
5016619,0
5016620,1
5016621,1
5016622,0
5016623,0
5016627,0
5016630,1
5016631,0
5016632,0
5016633,1
5016634,1
5016635,0
5016636,1
5016637,1
5016638,1
5016639,1
5016640,1
5016641,0
5016644,0
5016645,1
5016646,0
5016647,1
5016648,0
5016651,1
5016652,0
5016653,0
5016654,0
5016655,0
5016656,0
5016657,0
5016658,1
5016661,0
5016662,0
5016663,1
5016664,1
5016665,1
5016666,1
5016667,0
5016668,0
5016669,0
5016670,0
5016672,0
5016673,0
5016677,0
5016678,0
5016679,0
5016680,1
5016681,1
5016682,1
5016683,0
5016684,0
5016685,1
5016686,0
5016687,0
5016688,0
5016692,0
5016693,1
5016694,0
5016695,0
5016696,0
5016697,0
5016698,0
5016699,0
5016700,0
5016701,1
5016702,1
5016703,0
5016704,1
5016708,1
5016709,1
5016710,0
5016711,0
5016713,0
5016714,1
5016716,0
5016717,0
5016718,0
5016719,1
5016720,1
5016721,0
5016722,0
5016723,0
5016724,1
5016725,0
5016726,0
5016727,1
5016728,1
5016730,0
5016731,0
5016732,0
5016733,0
5016734,0
5016735,0
5016736,0
5016738,0
5016739,0
5016740,0
5016741,0
5016742,0
5016743,0
5016744,1
5016745,0
5016746,0
5016747,0
5016748,0
5016750,0
5016753,1
5016754,1
5016755,0
5016756,0
5016757,0
5016758,0
5016759,0
5016760,0
5016761,0
5016762,0
5016769,0
5016770,0
5016771,1
5016772,1
5016773,1
5016774,0
5016775,0
5016781,0
5016782,0
5016783,1
5016784,1
5016785,1
5016786,0
5016787,0
5016788,0
5016789,1
5016790,1
5016791,1
5016792,0
5016795,0
5016796,1
5016797,0
5016798,0
5016799,0
5016800,1
5016801,1
5016802,0
5016803,0
5016804,1
5016805,1
5016807,0
5016809,0
5016813,1
5016814,1
5016815,1
5016816,1
5016817,1
5016818,1
5016819,0
5016822,0
5016824,0
5016825,0
5016826,0
5016827,0
5016828,0
5016829,1
5016834,1
5016835,1
5016836,1
5016837,1
5016838,1
5016839,1
5016840,0
5016841,1
5016842,0
5016847,1
5016848,0
5016849,0
5016850,0
5016851,0
5016852,0
5016853,1
5016854,1
5016855,1
5016856,1
5016857,0
5016858,0
5016859,1
5016860,0
5016861,0
5016862,0
5016863,0
5016864,0
5016865,1
5016866,1
5016867,0
5016869,1
5016870,0
5016871,0
5016872,0
5016873,1
5016874,0
5016875,0
5016876,0
5016877,0
5016878,1
5016881,0
5016882,0
5016883,1
5016884,1
5016885,0
5016886,0
5016887,0
5016888,0
5016889,0
5016890,0
5016891,1
5016892,0
5016894,0
5016895,1
5016896,0
5016897,0
5016898,0
5016899,0
5016900,1
5016901,1
5016902,1
5016903,1
5016904,0
5016905,0
5016906,0
5016907,0
5016908,0
5016909,0
5016915,0
5016917,0
5016918,0
5016919,0
5016926,0
5016927,1
5016928,0
5016929,0
5016930,0
5016931,0
5016932,0
5016933,0
5016934,1
5016935,1
5016936,0
5016937,0
5016941,1
5016943,0
5016944,1
5016945,1
5016946,1
5016947,1
5016948,0
5016951,1
5016952,1
5016953,1
5016955,0
5016956,1
5016958,0
5016959,1
5016961,0
5016965,1
5016966,0
5016967,0
5016968,1
5016969,0
5016970,1
5016971,0
5016972,1
5016973,0
5016974,0
5016975,1
5016976,0
5016978,0
5016979,1
5016980,0
5016981,0
5016982,0
5016983,0
5016984,0
5016985,1
5016986,0
5016987,0
5016988,0
5016990,1
5016991,1
5016992,1
5016994,0
5016995,1
5016999,1
5017004,1
5017005,1
5017006,0
5017007,0
5017008,0
5017010,0
5017011,0
5017012,1
5017013,1
5017014,1
5017015,1
5017016,0
5017017,0
5017018,1
5017019,0
5017020,1
5017021,0
5017022,0
5017023,1
5017024,1
5017026,0
5017027,1
5017028,1
5017029,0
5017030,1
5017031,1
5017032,0
5017033,0
5017036,0
5017037,1
5017039,0
5017040,0
5017042,0
5017043,0
5017044,0
5017045,0
5017047,1
5017048,1
5017049,1
5017050,0
5017051,0
5017052,0
5017053,1
5017054,1
5017055,1
5017056,1
5017057,0
5017058,0
5017060,1
5017061,1
5017064,0
5017065,0
5017067,0
5017068,1
5017069,0
5017070,0
5017072,1
5017073,1
5017074,0
5017077,0
5017078,1
5017079,1
5017080,0
5017081,1
5017083,0
5017087,0
5017090,1
5017091,0
5017092,1
5017095,0
5017096,1
5017097,0
5017098,1
5017099,0
5017100,0
5017101,0
5017102,0
5017104,1
5017105,0
5017106,1
5017107,0
5017109,1
5017110,1
5017111,0
5017112,1
5017113,0
5017114,0
5017117,1
5017119,0
5017120,0
5017121,0
5017122,0
5017123,0
5017124,0
5017125,0
5017128,0
5017131,0
5017132,0
5017133,0
5017134,0
5017135,0
5017136,0
5017137,0
5017138,1
5017139,0
5017140,0
5017141,0
5017142,0
5017144,1
5017145,1
5017146,0
5017147,0
5017148,1
5017149,1
5017150,1
5017151,0
5017152,0
5017153,0
5017154,0
5017155,0
5017156,1
5017157,0
5017158,0
5017159,0
5017160,1
5017161,1
5017162,1
5017163,1
5017164,1
5017165,1
5017166,0
5017168,0
5017169,1
5017170,1
5017171,1
5017174,0
5017175,0
5017177,1
5017178,0
5017179,1
5017180,1
5017181,1
5017182,1
5017183,0
5017184,0
5017185,0
5017186,0
5017188,0
5017189,0
5017192,0
5017193,0
5017194,0
5017196,0
5017197,0
5017198,0
5017199,1
5017200,0
5017201,1
5017202,0
5017203,0
5017204,1
5017206,0
5017207,0
5017208,1
5017209,0
5017210,0
5017211,0
5017212,0
5017213,1
5017214,0
5017215,0
5017216,1
5017217,0
5017218,0
5017219,1
5017220,1
5017221,1
5017222,0
5017223,0
5017224,0
5017225,1
5017228,1
5017229,1
5017230,1
5017233,0
5017234,1
5017235,0
5017236,0
5017238,0
5017240,0
5017241,0
5017242,0
5017246,0
5017247,1
5017248,1
5017249,0
5017252,0
5017253,1
5017254,1
5017255,1
5017256,1
5017258,0
5017259,0
5017260,0
5017261,0
5017262,0
5017264,0
5017265,1
5017266,1
5017267,1
5017268,1
5017269,1
5017271,0
5017273,0
5017274,1
5017275,1
5017276,0
5017277,1
5017278,1
5017279,0
5017280,0
5017281,0
5017282,0
5017283,1
5017284,1
5017285,0
5017286,0
5017287,0
5017288,0
5017289,0
5017290,1
5017291,1
5017292,1
5017293,1
5017294,1
5017295,0
5017296,0
5017300,0
5017301,0
5017302,0
5017304,0
5017305,1
5017306,1
5017307,1
5017309,0
5017310,0
5017311,0
5017315,1
5017316,0
5017317,0
5017318,0
5017319,0
5017320,1
5017321,1
5017322,1
5017324,0
5017325,0
5017326,0
5017328,1
5017329,1
5017330,1
5017331,0
5017332,0
5017333,1
5017334,0
5017335,0
5017336,0
5017340,0
5017341,0
5017342,1
5017343,1
5017344,1
5017345,0
5017346,0
5017347,1
5017348,1
5017349,0
5017350,0
5017351,1
5017352,1
5017354,0
5017355,0
5017358,0
5017359,1
5017360,1
5017361,0
5017364,0
5017366,0
5017367,0
5017368,0
5017370,0
5017371,0
5017372,1
5017373,1
5017374,1
5017375,1
5017376,1
5017377,1
5017378,1
5017380,0
5017381,0
5017382,0
5017383,0
5017384,0
5017386,0
5017387,0
5017388,0
5017389,0
5017390,0
5017392,0
5017393,0
5017395,0
5017396,1
5017397,0
5017398,0
5017399,0
5017400,0
5017401,0
5017402,0
5017403,0
5017405,0
5017406,0
5017407,1
5017408,1
5017409,1
5017410,0
5017412,0
5017413,0
5017414,1
5017415,0
5017418,0
5017419,0
5017420,0
5017421,1
5017422,1
5017423,1
5017424,1
5017425,1
5017426,1
5017427,1
5017429,0
5017430,0
5017431,0
5017432,0
5017433,1
5017434,0
5017435,0
5017436,0
5017437,0
5017438,0
5017439,0
5017440,0
5017441,0
5017442,0
5017443,0
5017444,0
5017445,1
5017446,1
5017447,1
5017448,1
5017449,1
5017450,0
5017451,0
5017452,0
5017454,0
5017455,0
5017456,0
5017457,1
5017458,0
5017459,1
5017460,1
5017461,1
5017462,1
5017463,1
5017464,0
5017466,1
5017467,1
5017468,0
5017469,1
5017470,0
5017471,0
5017472,0
5017473,0
5017475,0
5017476,0
5017477,1
5017478,1
5017479,0
5017480,0
5017481,0
5017483,1
5017484,1
5017485,0
5017486,0
5017487,1
5017488,0
5017489,0
5017490,0
5017491,1
5017492,0
5017493,1
5017494,1
5017495,1
5017496,1
5017497,1
5017500,0
5017501,0
5017502,1
5017507,1
5017508,1
5017509,1
5017510,1
5017511,0
5017512,1
5017513,0
5017514,0
5017515,0
5017516,1
5017517,1
5017518,1
5017519,1
5017520,1
5017521,1
5017522,0
5017523,0
5017524,0
5017526,0
5017527,0
5017528,0
5017529,0
5017530,0
5017531,0
5017532,0
5017533,0
5017534,1
5017535,1
5017536,1
5017539,1
5017540,1
5017541,0
5017542,0
5017543,1
5017545,0
5017546,1
5017547,1
5017548,1
5017555,1
5017556,1
5017559,1
5017560,0
5017562,0
5017563,1
5017565,1
5017566,0
5017570,0
5017573,0
5017574,0
5017575,0
5017576,1
5017577,1
5017579,0
5017580,0
5017581,0
5017587,0
5017590,0
5017591,0
5017592,0
5017593,1
5017594,0
5017595,0
5017596,0
5017597,1
5017598,0
5017599,0
5017600,0
5017601,0
5017602,0
5017603,0
5017604,0
5017605,0
5017606,0
5017607,0
5017608,0
5017609,0
5017610,1
5017611,0
5017612,1
5017613,1
5017614,1
5017615,1
5017616,0
5017620,1
5017621,1
5017622,1
5017623,1
5017624,1
5017627,1
5017628,1
5017629,0
5017631,1
5017632,0
5017633,1
5017634,1
5017635,0
5017636,0
5017637,0
5017638,0
5017639,0
5017640,0
5017641,0
5017642,1
5017643,0
5017644,0
5017645,0
5017646,0
5017647,0
5017648,1
5017649,0
5017650,1
5017651,0
5017652,0
5017653,1
5017654,0
5017656,1
5017658,1
5017659,1
5017660,1
5017661,1
5017662,1
5017663,1
5017664,1
5017665,1
5017666,1
5017667,1
5017668,1
5017669,1
5017670,1
5017671,1
5017672,1
5017673,1
5017674,1
5017675,1
5017676,1
5017677,1
5017678,1
5017679,1
5017680,1
5017681,1
5017682,1
5017683,0
5017684,0
5017686,0
5017691,1
5017692,1
5017696,0
5017697,1
5017698,1
5017699,1
5017703,0
5017704,0
5017705,0
5017706,0
5017707,0
5017708,0
5017709,0
5017710,0
5017714,1
5017715,0
5017716,0
5017717,1
5017718,0
5017719,0
5017722,1
5017723,1
5017724,0
5017725,0
5017726,0
5017727,1
5017728,0
5017729,0
5017730,0
5017731,1
5017732,1
5017733,0
5017734,1
5017735,0
5017736,1
5017737,1
5017741,1
5017742,1
5017743,1
5017744,1
5017745,1
5017746,0
5017747,0
5017751,0
5017752,1
5017753,0
5017754,1
5017755,1
5017756,0
5017757,0
5017759,0
5017760,1
5017762,0
5017766,0
5017767,0
5017768,0
5017769,0
5017770,1
5017771,0
5017772,0
5017773,1
5017774,1
5017775,1
5017776,0
5017777,0
5017778,1
5017779,1
5017780,1
5017781,1
5017782,0
5017786,1
5017787,1
5017788,1
5017790,1
5017791,1
5017792,0
5017793,1
5017796,0
5017797,1
5017798,1
5017799,1
5017800,0
5017801,0
5017802,0
5017803,0
5017804,0
5017805,0
5017806,0
5017807,0
5017808,0
5017809,0
5017810,1
5017811,0
5017812,1
5017813,1
5017814,0
5017815,0
5017816,0
5017818,0
5017819,1
5017820,0
5017821,1
5017823,0
5017824,0
5017825,1
5017826,0
5017827,0
5017828,0
5017830,1
5017831,1
5017832,0
5017833,0
5017834,0
5017835,1
5017837,0
5017838,0
5017840,0
5017841,0
5017842,0
5017843,1
5017844,1
5017845,1
5017846,0
5017847,0
5017848,0
5017849,1
5017850,1
5017851,1
5017852,1
5017853,0
5017854,0
5017855,0
5017856,1
5017857,1
5017858,1
5017859,0
5017860,1
5017861,1
5017862,0
5017863,1
5017864,0
5017865,1
5017866,1
5017867,1
5017869,1
5017870,0
5017871,1
5017872,0
5017873,1
5017874,1
5017875,1
5017876,1
5017877,1
5017878,1
5017879,1
5017880,0
5017882,0
5017883,1
5017884,1
5017886,0
5017889,0
5017891,1
5017892,1
5017893,1
5017894,0
5017895,0
5017896,0
5017897,0
5017898,0
5017899,1
5017900,0
5017901,1
5017902,0
5017903,0
5017904,0
5017905,1
5017906,0
5017907,0
5017911,1
5017912,1
5017914,0
5017915,1
5017920,1
5017922,0
5017923,0
5017924,0
5017925,0
5017926,0
5017927,1
5017928,1
5017929,1
5017930,0
5017935,0
5017936,0
5017937,0
5017938,0
5017939,0
5017940,0
5017941,0
5017942,0
5017943,0
5017944,0
5017945,0
5017946,0
5017947,0
5017948,0
5017949,0
5017950,0
5017951,1
5017959,0
5017960,0
5017961,0
5017962,0
5017964,1
5017965,1
5017966,1
5017967,0
5017968,0
5017969,0
5017970,0
5017972,1
5017973,0
5017974,1
5017975,1
5017976,1
5017979,0
5017980,0
5017981,0
5017982,1
5017983,1
5017984,0
5017985,1
5017989,0
5017995,0
5017996,0
5017997,1
5017999,1
5018000,1
5018001,0
5018002,1
5018003,1
5018004,1
5018005,0
5018007,0
5018008,0
5018009,1
5018010,1
5018011,0
5018013,0
5018014,0
5018015,0
5018016,1
5018017,1
5018018,0
5018022,1
5018023,0
5018024,1
5018027,0
5018028,0
5018029,0
5018030,0
5018031,1
5018032,0
5018033,0
5018034,1
5018038,0
5018039,0
5018040,0
5018041,0
5018044,1
5018045,1
5018046,0
5018047,0
5018048,0
5018049,0
5018050,0
5018054,0
5018055,0
5018056,1
5018057,0
5018058,0
5018059,0
5018060,0
5018062,0
5018064,1
5018065,1
5018067,0
5018071,1
5018076,0
5018078,0
5018079,1
5018080,1
5018081,1
5018082,1
5018084,0
5018085,0
5018086,0
5018088,1
5018089,1
5018090,0
5018091,0
5018093,1
5018094,1
5018095,1
5018100,0
5018101,0
5018104,0
5018106,1
5018107,1
5018109,1
5018110,1
5018111,0
5018113,1
5018114,1
5018115,1
5018118,0
5018119,0
5018120,1
5018121,1
5018122,0
5018124,0
5018125,1
5018126,0
5018129,0
5018130,0
5018131,0
5018132,1
5018133,1
5018134,1
5018135,0
5018136,0
5018137,1
5018138,0
5018143,0
5018144,1
5018145,0
5018146,0
5018147,0
5018148,1
5018149,0
5018150,1
5018151,0
5018152,1
5018153,0
5018154,0
5018155,1
5018156,0
5018157,0
5018158,1
5018159,0
5018160,0
5018161,0
5018162,1
5018163,1
5018164,0
5018165,1
5018167,1
5018168,0
5018169,0
5018170,0
5018171,0
5018172,0
5018173,0
5018174,0
5018175,0
5018176,0
5018177,0
5018178,0
5018179,0
5018181,0
5018182,0
5018183,0
5018184,1
5018185,1
5018186,0
5018187,1
5018188,0
5018189,0
5018190,0
5018191,0
5018192,1
5018193,0
5018194,0
5018195,0
5018196,0
5018197,1
5018198,0
5018199,0
5018200,1
5018201,1
5018202,0
5018203,0
5018204,1
5018205,1
5018206,0
5018207,1
5018210,0
5018211,0
5018212,1
5018213,0
5018214,1
5018215,1
5018216,1
5018217,1
5018218,1
5018219,1
5018220,1
5018221,0
5018222,0
5018223,0
5018224,0
5018225,0
5018226,1
5018227,1
5018228,0
5018229,0
5018235,0
5018236,0
5018237,0
5018238,1
5018239,1
5018240,1
5018241,0
5018243,0
5018244,1
5018245,0
5018246,0
5018247,0
5018248,0
5018250,1
5018251,1
5018252,0
5018253,1
5018254,0
5018257,0
5018258,1
5018260,0
5018261,0
5018262,1
5018263,1
5018264,1
5018265,1
5018266,1
5018270,0
5018271,1
5018272,1
5018273,1
5018274,1
5018275,1
5018276,1
5018277,0
5018278,0
5018279,0
5018280,0
5018281,0
5018282,0
5018283,1
5018284,1
5018285,1
5018286,1
5018287,1
5018288,1
5018289,0
5018290,0
5018292,0
5018293,0
5018294,0
5018295,0
5018296,0
5018297,1
5018298,1
5018299,1
5018300,0
5018301,1
5018302,0
5018303,1
5018306,1
5018307,0
5018311,0
5018312,0
5018314,0
5018315,1
5018316,1
5018317,1
5018318,0
5018319,0
5018320,1
5018321,1
5018322,1
5018323,1
5018325,1
5018326,1
5018330,0
5018333,0
5018334,0
5018335,0
5018336,0
5018337,1
5018338,0
5018339,0
5018340,1
5018341,0
5018342,1
5018343,0
5018344,0
5018345,0
5018346,0
5018347,0
5018348,0
5018349,0
5018351,0
5018352,0
5018353,0
5018354,1
5018355,1
5018356,1
5018357,0
5018358,1
5018359,0
5018360,0
5018361,1
5018362,0
5018363,0
5018364,0
5018365,1
5018368,1
5018369,1
5018370,1
5018371,1
5018372,1
5018373,0
5018374,1
5018375,0
5018376,0
5018377,1
5018378,1
5018379,0
5018380,0
5018381,0
5018382,0
5018383,1
5018384,0
5018385,0
5018386,0
5018387,0
5018388,0
5018389,0
5018390,0
5018391,0
5018392,0
5018393,0
5018394,0
5018395,0
5018396,0
5018397,0
5018398,0
5018399,0
5018400,0
5018401,0
5018402,0
5018403,0
5018404,0
5018406,0
5018407,0
5018408,0
5018409,0
5018412,1
5018413,0
5018414,1
5018415,1
5018417,0
5018418,0
5018419,1
5018420,1
5018421,1
5018422,1
5018423,1
5018424,0
5018425,1
5018426,1
5018428,1
5018429,1
5018430,1
5018431,1
5018432,0
5018433,1
5018439,0
5018440,0
5018442,0
5018443,1
5018444,1
5018445,1
5018446,0
5018447,0
5018448,1
5018450,0
5018451,0
5018452,0
5018453,0
5018455,1
5018457,0
5018458,0
5018459,0
5018460,0
5018461,0
5018462,1
5018464,1
5018465,0
5018466,1
5018467,1
5018469,1
5018470,1
5018471,1
5018472,0
5018477,0
5018478,1
5018479,0
5018480,0
5018481,0
5018482,0
5018483,0
5018484,0
5018485,0
5018486,0
5018487,0
5018488,1
5018492,1
5018493,1
5018495,0
5018496,1
5018498,0
5018500,0
5018501,1
5018502,1
5018503,0
5018504,0
5018505,1
5018506,1
5021187,0
5021188,1
5021189,1
5021190,0
5021191,1
5021192,1
5021193,0
5021194,0
5021195,1
5021196,0
5021197,0
5021201,0
5021202,1
5021203,0
5021204,0
5021205,0
5021207,0
5021208,1
5021209,1
5021210,1
5021211,1
5021212,1
5021213,1
5021214,0
5021217,0
5021218,0
5021219,1
5021220,1
5021221,1
5021222,1
5021223,0
5021224,1
5021225,0
5021226,0
5021227,0
5021228,1
5021229,1
5021231,1
5021232,1
5021234,0
5021235,1
5021236,1
5021237,1
5021238,1
5021239,1
5021240,1
5021241,1
5021242,1
5021243,1
5021244,1
5021247,1
5021248,1
5021250,0
5021251,0
5021253,0
5021254,0
5021255,1
5021256,1
5021257,1
5021258,1
5021259,1
5021260,1
5021261,1
5021263,1
5021264,0
5021265,0
5021266,0
5021267,0
5021270,1
5021271,0
5021272,1
5021273,0
5021274,0
5021276,0
